source_id,target_id,target_name,target_name_cn,relation_type,same_series,group
294773,307088,斗罗大陆 海神岛,斗罗大陆 第四季 海神岛,续集,1,main
294836,67753,あしたのジョー2,明日之丈2,不同世界观,0,universe
294836,227718,メガロボクス,MEGALO BOX,前传,1,main
294864,358689,两不疑 第二季,,续集,1,main
294872,269548,请吃红小豆吧！ 第二季,,前传,1,main
294872,308028,请吃红小豆吧！ 第四季,请吃红小豆吧！ 第四季,续集,1,main
294873,390895,猫之茗 第二季,,续集,1,main
294873,437937,猫之茗 番外,猫之茗 番外,衍生,1,extra
294880,13603,罗小黑战记,罗小黑战记,前传,1,main
294880,593863,罗小黑战记 学前篇,,续集,1,main
294993,536594,呪術廻戦・ザ・リアル 4-D,咒术回战 THE REAL 4D,番外篇,1,extra
294993,369304,呪術廻戦 懐玉・玉折／渋谷事変,咒术回战 怀玉･玉折 / 涩谷事变,续集,1,main
294993,331559,劇場版 呪術廻戦 0,剧场版 咒术回战 0,前传,1,main
295039,137318,Star Wars The Clone Wars Season 6,星球大战：克隆战争 第六季,前传,1,main
295039,331945,Star Wars: The Bad Batch,星球大战：残次品小队,续集,1,main
295039,553949,Star Wars: Maul - Shadow Lord,星球大战：摩尔 - 暗影领主,续集,1,main
295039,189703,Star Wars Rebels,星球大战：义军崛起,续集,1,main
295090,176518,planetarian～ちいさなほしのゆめ～,星之梦,续集,1,main
295195,154073,SHOW BY ROCK!!#,SHOW BY ROCK!! 第二季,相同世界观,0,universe
295195,302802,SHOW BY ROCK!! STARS!!,SHOW BY ROCK!! STARS!!,续集,1,main
295195,112905,SHOW BY ROCK!!,SHOW BY ROCK!!,相同世界观,0,universe
295318,899,名探偵コナン,名侦探柯南,主线故事,1,main
295318,268067,名探偵コナン 紺青の拳,名侦探柯南 绀青之拳,前传,1,main
295318,327373,名探偵コナン 緋色の不在証明,名侦探柯南 绯色的不在场证明,番外篇,1,extra
295318,359930,名探偵コナン ハロウィンの花嫁,名侦探柯南 万圣节的新娘,续集,1,main
295421,269918,ハイキュー!! TO THE TOP,排球少年 TO THE TOP,前传,1,main
295421,394621,劇場版ハイキュー!! ゴミ捨て場の決戦,排球少年！！垃圾场决战,续集,1,main
295862,426049,『ヒプノシスマイク-Division Rap Battle-』Rhyme Anima ＋,催眠麦克风 第二季,续集,1,main
295884,296129,本好きの下剋上 〜司書になるためには手段を選んでいられません〜 外伝,小书痴的下克上 〜为了成为图书管理员而不择手段〜 外传,前传,1,main
295884,310263,本好きの下剋上 〜司書になるためには手段を選んでいられません〜 第3期,小书痴的下克上 〜为了成为图书管理员而不择手段〜 第三季,续集,1,main
295918,200887,劇場版 生徒会役員共,剧场版 妄想学生会,前传,1,main
295939,303507,Harley Quinn Season 2,哈莉·奎茵 第二季,续集,1,main
296076,315745,彼女、お借りします 第2期,租借女友 第二季,续集,1,main
296076,452702,彼女、お借りします ぷち,租借女友 小剧场,衍生,1,extra
296109,394997,王様ランキング 勇気の宝箱,国王排名 勇气的宝箱,衍生,1,extra
296109,441619,王様ランキング 完全新作劇場版,国王排名 完全新作剧场版,衍生,1,extra
296129,276788,本好きの下剋上 〜司書になるためには手段を選んでいられません〜,小书痴的下克上 〜为了成为图书管理员而不择手段〜,前传,1,main
296129,295884,本好きの下剋上 〜司書になるためには手段を選んでいられません〜 第2期,小书痴的下克上 〜为了成为图书管理员而不择手段〜 第二季,续集,1,main
296151,550765,First Step,,其他,0,other
296195,140001,Re:ゼロから始める異世界生活,Re：从零开始的异世界生活,全集,1,skip
296261,266794,Dr.STONE,石纪元,前传,1,main
296261,331479,Dr.STONE 龍水,石纪元 龙水,续集,1,main
296287,95800,STAND BY ME ドラえもん,哆啦A梦：伴我同行,前传,1,main
296295,246431,BanG Dream! ガルパ☆ピコ,BanG Dream! 少女乐团派对！☆PICO,前传,1,main
296295,338400,BanG Dream! ガルパ☆ピコ ふぃーばー！,BanG Dream! 少女乐团派对！☆PICO FEVER！,续集,1,main
296308,277105,PSYCHO-PASS サイコパス 3,心理测量者3,前传,1,main
296309,552670,映画 えんとつ町のプペル 〜約束の時計台〜,烟囱小镇的普佩 〜约定的钟楼〜,续集,1,main
296367,410938,劇場総集編 SSSS.DYNAZENON,剧场总集篇 SSSS.电光机王,总集篇,1,skip
296367,362335,グリッドマン ユニバース,古立特宇宙,续集,1,main
296367,218712,SSSS.GRIDMAN,SSSS.古立特,不同世界观,0,universe
296659,3113,機動戦士ガンダムUC,机动战士高达UC,角色出演,1,extra
296659,49294,ラブライブ!,Love Live!,相同世界观,0,universe
296659,165553,ラブライブ! サンシャイン!!,LoveLive! Sunshine!!,相同世界观,0,universe
296659,306742,ラブライブ！スーパースター!!,Love Live! Superstar!!,相同世界观,0,universe
296659,311809,無敵級*ビリーバー アニメーションPV,无敌级Believer,其他,0,other
296659,335579,ラブライブ！虹ヶ咲学園スクールアイドル同好会 2期,Love Live! 虹咲学园校园偶像同好会 第二季,续集,1,main
296659,401960,にじよん あにめーしょん,虹四动画,衍生,1,extra
296659,563256,映画 ラブライブ！蓮ノ空女学院スクールアイドルクラブ Bloom Garden Party,电影 莲之空女学院学园偶像俱乐部 Bloom Garden Party,相同世界观,0,universe
296678,203526,メイドインアビス,来自深渊,主线故事,1,main
296678,230914,メイドインアビス 深き魂の黎明,来自深渊 深沉灵魂的黎明,其他,0,other
296702,269023,キラッとプリ☆チャン シーズン2,闪亮美妙☆频道 第二季,前传,1,main
296702,339904,ワッチャプリマジ！,哇恰美妙魔法！,续集,1,main
296739,240386,ヴィンランド・サガ,冰海战记,前传,1,main
296795,247548,ナカノヒトゲノム【実況中】,中之人基因组【实况中】,主线故事,1,main
296798,215158,刀使ノ巫女,刀使的巫女,相同世界观,0,universe
296820,284546,食戟のソーマ 神ノ皿,食戟之灵  神之皿,前传,1,main
296875,104906,ワールドトリガー,境界触发者,前传,1,main
296875,322967,ワールドトリガー 3rdシーズン,境界触发者 第三季,续集,1,main
296980,37961,DRAGON QUEST -ダイの大冒険-,神龙之谜,不同演绎,0,alt
297022,319252,憂国のモリアーティ 2クール目,忧国的莫里亚蒂 第二季,续集,1,main
297022,347818,憂国のモリアーティ～百合の追憶～,忧国的莫里亚蒂～百合的追忆～,番外篇,1,extra
297088,271687,虚構推理,虚构推理,主线故事,1,main
297088,403046,虚構推理 のミニアニメSeason2,虚构推理 迷你动画第二季,续集,1,main
297094,320857,トロピカル〜ジュ！プリキュア,热情闪耀！光之美少女,续集,1,main
297094,534433,わたしだけのお子さまランチ,只属于我的儿童套餐,角色出演,1,extra
297094,422699,映画 プリキュアオールスターズF,电影 光之美少女 All Stars F,角色出演,1,extra
297094,321196,映画 ヒーリングっど♥プリキュア ゆめのまちでキュン！っとGoGo！大変身！！,电影 Healin' Good ♥ 光之美少女 梦想的小镇心动不已！GoGo！大变身！！,番外篇,1,extra
297094,264588,スター☆トゥインクルプリキュア,Star☆Twinkle 光之美少女,前传,1,main
297094,297318,映画 プリキュアミラクルリープ みんなとの不思議な1日,电影 光之美少女 Miracle Leap 与大家不可思议的一天,角色出演,1,extra
297168,260677,アズールレーン THE ANIMATION,碧蓝航线 THE ANIMATION,不同世界观,0,universe
297168,349222,アズールレーン Queen’s Orders,碧蓝航线 女王号令,不同世界观,0,universe
297168,454083,アズールレーン びそくぜんしんっ！にっ!!,碧蓝航线：微速前行！第二季,续集,1,main
297224,273843,BEASTARS,动物狂想曲,前传,1,main
297224,341139,BEASTARS FINAL SEASON Part1,动物狂想曲 最终季 第一部分,续集,1,main
297225,262943,俺を好きなのはお前だけかよ,喜欢本大爷的竟然就你一个？,前传,1,main
297261,286123,ガンダムビルドダイバーズRe:RISE,高达创形者 再起,前传,1,main
297261,319448,ガンダムビルドダイバーズ バトローグ,高达创形者 Battlogue,衍生,1,extra
297318,228046,HUGっと! プリキュア,拥抱！光之美少女,角色出演,1,extra
297318,264588,スター☆トゥインクルプリキュア,Star☆Twinkle 光之美少女,角色出演,1,extra
297318,270279,映画 プリキュアミラクルユニバース,电影 光之美少女 Miracle Universe,前传,1,main
297318,297094,ヒーリングっど♥プリキュア,Healin' Good ♥ 光之美少女,角色出演,1,extra
297318,422699,映画 プリキュアオールスターズF,电影 光之美少女 All Stars F,续集,1,main
297340,404284,レヱル・ロマネスク2,铁路浪漫谭 第二季,续集,1,main
297342,266372,炎炎ノ消防隊,炎炎消防队,前传,1,main
297342,328065,炎炎ノ消防隊 ミニアニメ,炎炎消防队 迷你动画,衍生,1,extra
297342,382126,炎炎ノ消防隊 参ノ章,炎炎消防队 叁之章,续集,1,main
297344,1934,中華一番!,中华小当家,不同演绎,0,alt
297344,273834,真・中華一番！,厨神小当家,前传,1,main
297624,319284,べあべあべあくまー！,,衍生,1,extra
297624,323651,くまクマ熊ベアーぱーんち！,熊熊勇闯异世界 Punch!,续集,1,main
297745,202880,ブラッククローバー,黑色五叶草,主线故事,1,main
297758,315262,有药2,,续集,1,main
297954,348128,不滅のあなたへ Season 2,致不灭的你 第二季,续集,1,main
297969,288,ひぐらしのなく頃に解,寒蝉鸣泣之时 解,前传,1,main
297969,331033,ひぐらしのなく頃に 卒,寒蝉鸣泣之时 卒,续集,1,main
298010,237423,ケムリクサ,烟草,其他,0,other
298010,280200,へんたつ,平安达纪,相同世界观,0,universe
298070,308545,非人哉 立春篇,,续集,1,main
298070,312629,非人哉 Part.2,非人哉 第二部分,前传,1,main
298119,256283,ミュウツーの逆襲 EVOLUTION,宝可梦：超梦的逆袭 进化,前传,1,main
298451,3128,デジモンアドベンチャー,数码宝贝大冒险,不同演绎,0,alt
298477,230914,メイドインアビス 深き魂の黎明,来自深渊 深沉灵魂的黎明,前传,1,main
298477,406187,メイドインアビス 烈日の黄金郷 Blu-ray BOX／DVD BOX上巻 特典ミニアニメ「パパといっしょ」,来自深渊 烈日的黄金乡 Blu-ray BOX／DVD BOX上卷 特典迷你动画《与爸爸一起》,其他,0,other
298477,415482,メイドインアビス 目覚める神秘,来自深渊 觉醒的神秘,续集,1,main
298525,156591,镇魂街,镇魂街,前传,1,main
298525,233547,镇魂街 北落师门篇,,不同演绎,0,alt
298525,405210,镇魂街 第三季,镇魂街 风花雪月篇,续集,1,main
298573,50,機動戦士ガンダム,机动战士高达,不同世界观,0,universe
298573,4294,SDガンダム三国伝 Brave Battle Warriors,SD高达三国传,不同世界观,0,universe
298573,15154,SDガンダムフォース,SD高达FORCE,不同世界观,0,universe
298573,131171,SDガンダム外伝,SD高达外传,番外篇,1,extra
298573,279055,武者・騎士・コマンド SDガンダム緊急出撃,,番外篇,1,extra
298573,279060,機動戦士SDガンダムまつり,机动战士SD高达祭,番外篇,1,extra
298573,298572,機動戦士SDガンダム,机动战士SD高达,总集篇,1,skip
298573,298583,機動戦士SDガンダムの逆襲 SD戦国伝 暴終空城の章,SD战国传 暴终空城之章,番外篇,1,extra
298573,298584,機動戦士SDガンダムの逆襲 嵐を呼ぶ学園祭,,番外篇,1,extra
298695,100565,功夫兔与菜包狗 第一季,功夫兔与菜包狗,前传,1,main
298698,100517,ログ・ホライズン 第2シリーズ,记录的地平线 第二季,前传,1,main
298730,288010,神田川JET GIRLS,神田川JET GIRLS,主线故事,1,main
298734,464852,The Witcher: Sirens of The Deep,巫师 深海女妖,续集,1,main
299263,263324,西行纪之集结篇,西行纪之集结篇,前传,1,main
299263,345807,西行纪之重生篇,,续集,1,main
299264,214741,西行纪,西行纪,主线故事,1,main
299264,263324,西行纪之集结篇,西行纪之集结篇,主线故事,1,main
299264,379682,西行纪之穷奇地洞,,续集,1,main
299277,293658,Bojack Horseman Season 6 (Part I),马男波杰克6 上,前传,1,main
299372,377556,D4DJ All Mix,,续集,1,main
299372,374228,D4DJ Double Mix,,番外篇,1,extra
299372,327561,ぷっちみく♪ D4DJ Petit Mix,,衍生,1,extra
299427,260467,荒野のコトブキ飛行隊,荒野的寿飞行队,全集,1,skip
299427,279048,荒野のコトブキ飛行隊 外伝 大空のハルカゼ飛行隊,荒野的寿飞行队 外传 天空的春风飞行队,相同世界观,0,universe
299498,315744,宇崎ちゃんは遊びたい！ω,宇崎学妹想要玩！ω,续集,1,main
299532,231647,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,我的英雄学院 两位英雄,其他,0,other
299576,274232,第13回東方M-1ぐらんぷり,第十三届东方M-1漫才大赛,前传,1,main
299576,324294,【袿姫】第１５回東方M-1ぐらんぷり,【袿姬版】第十五届东方M-1漫才大赛,续集,1,main
299576,450379,【映姫】第１５回東方M-1ぐらんぷり,【四季版】第十五届东方M-1漫才大赛,续集,1,main
299611,255547,デジモンアドベンチャー LAST EVOLUTION 絆,数码宝贝大冒险：最后的进化·羁绊,主线故事,1,main
299655,291233,OBSOLETE,OBSOLETE,前传,1,main
299673,239816,転生したらスライムだった件,关于我转生变成史莱姆这档事,主线故事,1,main
299673,278031,転生したらスライムだった件 第2期,关于我转生变成史莱姆这档事 第二季,主线故事,1,main
299934,47957,超次元ゲイム ネプテューヌ THE ANIMATION,超次元游戏 海王星,全集,1,skip
299934,279365,超次元ゲイム ネプテューヌ THE ANIMATION ～ねぷのなつやすみ～,超次元游戏 海王星 ～涅普的暑假～,番外篇,1,extra
299934,351253,超次元ゲイム ネプテューヌ THE ANIMATION ～ねぷねぷだらけの感謝祭～,超次元游戏 海王星 ～充满涅普涅普的感谢祭～,番外篇,1,extra
299934,383525,超次元ゲイム ネプテューヌ THE ANIMATION ～陽だまりの茄花～,超次元游戏 海王星 ～沐浴阳光的紫茄子花～,番外篇,1,extra
300685,338150,神達に拾われた男2,被神捡到的男人 第二季,续集,1,main
300839,394996,神之塔 -Tower of God- 2nd Season,神之塔 第二季,续集,1,main
300919,24823,クレヨンしんちゃん,蜡笔小新,主线故事,1,main
301233,226507,One Room セカンドシーズン,One Room 第二季,前传,1,main
301233,529198,PROJECT OneLeaf,,续集,1,main
301469,322859,100万の命の上に俺は立っている 第2シーズン,我立于百万生命之上 第二季,续集,1,main
301476,358514,ガル学。II～Lucky Stars～,,续集,1,main
301541,808,ハヤテのごとく!,旋风管家,相同世界观,0,universe
301541,322899,トニカクカワイイ ～SNS～,总之就是非常可爱 ～SNS～,番外篇,1,extra
301541,355798,トニカクカワイイ 第2期,总之就是非常可爱 第二季,续集,1,main
301541,376708,トニカクカワイイ ～制服～,总之就是非常可爱 ～制服～,番外篇,1,extra
301569,95506,Justice League: War,正义联盟：战争,相同世界观,0,universe
301569,119389,Justice League: Throne of Atlantis,正义联盟：亚特兰蒂斯王座,相同世界观,0,universe
301569,167721,Justice League vs. Teen Titans,正义联盟大战少年泰坦,相同世界观,0,universe
301569,198910,Justice League Dark,黑暗正义联盟,前传,1,main
301569,270704,Wonder Woman: Bloodlines,神奇女侠：血脉,前传,1,main
301569,394882,DC Showcase: Constantine - The House of Mystery,康斯坦丁：神秘之所,续集,1,main
301569,493273,Justice League: Crisis on Infinite Earths – Part Three,正义联盟: 无限地球危机 下,角色出演,1,extra
301740,273844,魔入りました！入間くん,入间同学入魔了,前传,1,main
301740,348699,魔入りました！入間くん 第3シリーズ,入间同学入魔了 第三季,续集,1,main
302128,228254,デート・ア・ライブⅢ,约会大作战 第三季,前传,1,main
302128,291171,デート・ア・バレット デッド・オア・バレット,约会大作战 赤黑新章：虚或实,番外篇,1,extra
302128,389466,デート・ア・ライブV,约会大作战 第五季,续集,1,main
302189,331887,86―エイティシックス― 第2クール,86 -不存在的战区- 第2部分,续集,1,main
302228,279219,BanG Dream! FILM LIVE,,前传,1,main
302286,1600,BLEACH,死神,前传,1,main
302286,412916,BLEACH 千年血戦篇-訣別譚-,死神 千年血战篇-诀别谭-,续集,1,main
302293,1600,BLEACH,死神,相同世界观,0,universe
302293,454887,BURN THE WITCH #0.8,龙与魔女 #0.8,前传,1,main
302373,175532,きんいろモザイク Pretty Days,黄金拼图 Pretty Days,前传,1,main
302418,324555,「無能なナナ」ミニアニメ,「无能的奈奈」迷你动画,衍生,1,extra
302523,278031,転生したらスライムだった件 第2期,关于我转生变成史莱姆这档事 第二季,前传,1,main
302523,350185,劇場版 転生したらスライムだった件 紅蓮の絆編,剧场版 关于我转生变成史莱姆这档事 红莲之绊篇,番外篇,1,extra
302523,374961,救われるラミリス,拯救拉米莉丝,衍生,1,extra
302523,407573,転生したらスライムだった件 第3期,关于我转生变成史莱姆这档事 第三季,续集,1,main
302549,289119,アイカツオンパレード！,偶像活动 on Parade,主线故事,1,main
302572,196773,Fate/Grand Order -First Order-,Fate/Grand Order -First Order-,相同世界观,0,universe
302572,231887,Fate/Grand Order -MOONLIGHT/LOSTROOM-,Fate/Grand Order -MOONLIGHT/LOSTROOM-,相同世界观,0,universe
302572,255525,劇場版 Fate/Grand Order -神聖円卓領域キャメロット- 前編 Wandering; Agateram,剧场版 Fate/Grand Order 神圣圆桌领域卡美洛 前篇 漂泊的银之臂,相同世界观,0,universe
302572,255526,Fate/Grand Order -絶対魔獣戦線バビロニア-,Fate/Grand Order -绝对魔兽战线巴比伦尼亚-,前传,1,main
302572,255530,劇場版 Fate/Grand Order -神聖円卓領域キャメロット- 後編 Paladin; Agateram,剧场版 Fate/Grand Order 神圣圆桌领域卡美洛 后篇 圣骑士银之臂,相同世界观,0,universe
302572,324249,Fate/Grand Carnival,Fate/Grand Carnival,衍生,1,extra
302614,282433,映像研には手を出すな！,别对映像研出手！,主线故事,1,main
302639,280380,七つの大罪 神々の逆鱗,七大罪 诸神的逆鳞,前传,1,main
302639,325728,劇場版 七つの大罪 光に呪われし者たち,剧场版 七大罪 被光诅咒的众人,番外篇,1,extra
302639,356670,七つの大罪 怨嗟のエジンバラ 前編,七大罪 怨嗟的爱丁堡 前篇,续集,1,main
302738,268320,アイドルマスター シンデレラガールズ劇場 CLIMAX SEASON,偶像大师 灰姑娘女孩剧场 高潮季,前传,1,main
302766,268545,痛いのは嫌なので防御力に極振りしたいと思います。,因为太怕痛就全点防御力了。,前传,1,main
302767,264355,通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか？,普通攻击是全体攻击而且能二次攻击的妈妈你喜欢吗？,主线故事,1,main
302797,203812,Lostorage conflated WIXOSS,失忆融合WIXOSS,前传,1,main
302802,154073,SHOW BY ROCK!!#,SHOW BY ROCK!! 第二季,前传,1,main
302802,295195,SHOW BY ROCK!! ましゅまいれっしゅ!!,SHOW BY ROCK!! Mashumairesh!!,前传,1,main
302875,9717,魔法少女まどか☆マギカ,魔法少女小圆,主线故事,1,main
302875,159690,マギアレコード 魔法少女まどか☆マギカ外伝,魔法纪录 魔法少女小圆外传,前传,1,main
302875,339998,マギアレコード 魔法少女まどか☆マギカ外伝 Final SEASON ‐浅き夢の暁‐,魔法纪录 魔法少女小圆外传 Final SEASON -浅梦的黎明-,续集,1,main
303126,112146,オーバーロード,OVERLORD,角色出演,1,extra
303126,135275,この素晴らしい世界に祝福を！,为美好的世界献上祝福！,角色出演,1,extra
303126,140001,Re:ゼロから始める異世界生活,Re：从零开始的异世界生活,角色出演,1,extra
303126,167655,幼女戦記,幼女战记,角色出演,1,extra
303126,217660,盾の勇者の成り上がり,盾之勇者成名录,角色出演,1,extra
303126,285422,異世界かるてっと２,异世界四重奏 第二季,主线故事,1,main
303157,146732,GRANBLUE FANTASY The Animation,碧蓝幻想,主线故事,1,main
303172,241112,魔術士オーフェンはぐれ旅,魔术士奥芬的无赖之旅,前传,1,main
303172,401786,魔術士オーフェンはぐれ旅 アーバンラマ編,魔术士奥芬的无赖之旅 拉玛城篇,续集,1,main
303195,19615,東京ミュウミュウ,东京猫猫,不同演绎,0,alt
303195,402136,東京ミュウミュウ にゅ～♡ 第2期,东京猫猫 NEW～♡ 第二季,续集,1,main
303399,236657,僕のヒーローアカデミア 第6期,我的英雄学院 第六季,续集,1,main
303399,467909,僕のヒーローアカデミア 雄英ヒーローズ・バトル,我的英雄学院 雄英HEROES BATTLE,番外篇,1,extra
303399,386475,僕のヒーローアカデミア 笑え！地獄のように,我的英雄学院 笑吧！如同地狱一般,番外篇,1,extra
303399,381212,僕のヒーローアカデミア HLB,我的英雄学院 HLB,番外篇,1,extra
303399,321117,僕のヒーローアカデミア THE MOVIE ワールドヒーローズミッション,我的英雄学院 World Heros' Mission,番外篇,1,extra
303399,262162,僕のヒーローアカデミア 第4期,我的英雄学院 第四季,前传,1,main
303864,236224,異世界魔王と召喚少女の奴隷魔術,异世界魔王与召唤少女的奴隶魔术,前传,1,main
303963,246914,スーパードラゴンボールヒーローズ,超级龙珠英雄,前传,1,main
303963,378125,スーパードラゴンボールヒーローズ ウルトラゴッドミッション,超级龙珠英雄ULTRA GOD MISSION,续集,1,main
304051,256649,歌舞伎町シャーロック,歌舞伎町夏洛克,前传,1,main
304065,235612,はたらく細胞,工作细胞,相同世界观,0,universe
304065,278815,はたらく細胞!!,工作细胞！！,相同世界观,0,universe
304087,124341,ARIA The AVVENIRE,水星领航员 The AVVENIRE,前传,1,main
304087,329948,ARIA The BENEDIZIONE,水星领航员 The BENEDIZIONE,续集,1,main
304150,343996,とーとつにエジプト神２,埃及神明们的日常 第二季,续集,1,main
304301,183957,大理寺日志,,主线故事,1,main
304319,350771,現実主義勇者の王国再建記 第二部,现实主义勇者的王国再建记 第二部,续集,1,main
304727,212610,攻殻機動隊 SAC_2045,攻壳机动队 SAC_2045,前传,1,main
304727,425994,攻殻機動隊 SAC_2045 最後の人間,攻壳机动队SAC_2045 最后的人类,总集篇,1,skip
304827,331921,天地創造デザイン部 特別編,天地创造设计部 特别篇,衍生,1,extra
305058,246430,BanG Dream! 3rd Season,BanG Dream! 第三季,主线故事,1,main
305058,315490,BanG Dream! Episode of Roselia Ⅱ : Song I am.,,续集,1,main
305059,246430,BanG Dream! 3rd Season,BanG Dream! 第三季,前传,1,main
305402,258191,京剧猫之乘风破浪,京剧猫之乘风破浪,前传,1,main
305515,204863,雾山五行,雾山五行,不同演绎,0,alt
305515,312658,雾山五行 犀川幻紫林,雾山五行 犀川幻紫林,续集,1,main
305569,163473,元日,,其他,0,other
305569,204868,相思,,其他,0,other
305569,215508,游子吟,,其他,0,other
305569,227532,饮湖上初晴后雨,,其他,0,other
305569,257494,夜思,,其他,0,other
305579,355802,吸血鬼すぐ死ぬ2,吸血鬼马上死 第二季,续集,1,main
306019,449338,紫川 第2季,紫川 第二季,续集,1,main
306019,572459,紫川·隐藏互动剧,,衍生,1,extra
306147,331192,ドキドキ！ミニミニ！隠しダンジョン劇場,心跳心跳！迷你迷你！隐藏地下城剧场,衍生,1,extra
306190,597679,神去月のけもの,神去月之兽,续集,1,main
306193,2785,犬夜叉 完結編,犬夜叉 完结篇,前传,1,main
306193,331164,半妖の夜叉姫 弐の章,半妖的夜叉姬 第二季,续集,1,main
306210,330042,Solar Opposites Season 2,外星也难民 第二季,续集,1,main
306429,120925,Charlotte,夏洛特,角色出演,1,extra
306742,563256,映画 ラブライブ！蓮ノ空女学院スクールアイドルクラブ Bloom Garden Party,电影 莲之空女学院学园偶像俱乐部 Bloom Garden Party,相同世界观,0,universe
306742,49294,ラブライブ!,Love Live!,相同世界观,0,universe
306742,165553,ラブライブ! サンシャイン!!,LoveLive! Sunshine!!,相同世界观,0,universe
306742,296659,ラブライブ！虹ヶ咲学園スクールアイドル同好会,Love Live! 虹咲学园校园偶像同好会,相同世界观,0,universe
306742,354146,ラブライブ！スーパースター!! 2期,Love Live! Superstar!! 第二季,续集,1,main
306767,271072,百鬼幼儿园 第二季,百鬼幼儿园 第二季,前传,1,main
306767,337814,百鬼幼儿园 第四季,,续集,1,main
306876,249608,全职法师Ⅲ,全职法师 第三季,前传,1,main
306876,309838,全职法师V,全职法师 第五季,续集,1,main
306971,147466,Fate/kaleid liner プリズマ☆イリヤ ドライ!!,Fate/kaleid liner 魔法少女☆伊莉雅 3rei!!,前传,1,main
306971,193373,劇場版 Fate/kaleid liner プリズマ☆イリヤ 雪下の誓い,剧场版 Fate/kaleid liner 魔法少女☆伊莉雅 雪下的誓言,前传,1,main
306971,347191,Fate/kaleid liner プリズマ☆イリヤ 続編,Fate/kaleid liner 魔法少女☆伊莉雅 续篇,续集,1,main
307047,265554,白蛇：缘起,白蛇：缘起,相同世界观,0,universe
307047,328441,新神榜：杨戬,,相同世界观,0,universe
307047,328443,白蛇Ⅱ：青蛇劫起,白蛇2：青蛇劫起,相同世界观,0,universe
307088,294773,斗罗大陆 再聚首,斗罗大陆 第三季 再聚首,前传,1,main
307088,356976,斗罗大陆 第五季,斗罗大陆 第五季,续集,1,main
307233,217655,行きたくなるお店編,,其他,0,other
307233,235705,花編,花篇,前传,1,main
307233,307238,あじさい編,,续集,1,main
307233,307239,星編,星篇,其他,0,other
307233,307242,発想編,,其他,0,other
307233,307245,傘編,伞篇,其他,0,other
307233,309779,メガネ編,,其他,0,other
307233,309780,水泳編,,其他,0,other
307233,341273,想像編,,其他,0,other
307233,341274,明治編,,其他,0,other
307238,217655,行きたくなるお店編,,其他,0,other
307238,307233,空編,空篇,前传,1,main
307238,307239,星編,星篇,续集,1,main
307238,307245,傘編,伞篇,其他,0,other
307238,309779,メガネ編,,其他,0,other
307238,309780,水泳編,,其他,0,other
307238,341273,想像編,,其他,0,other
307238,341274,明治編,,其他,0,other
307238,235705,花編,花篇,其他,0,other
307238,307242,発想編,,其他,0,other
307239,217655,行きたくなるお店編,,其他,0,other
307239,307238,あじさい編,,前传,1,main
307239,307242,発想編,,续集,1,main
307239,307245,傘編,伞篇,其他,0,other
307239,309779,メガネ編,,其他,0,other
307239,309780,水泳編,,其他,0,other
307239,341273,想像編,,其他,0,other
307239,341274,明治編,,其他,0,other
307239,235705,花編,花篇,其他,0,other
307239,307233,空編,空篇,其他,0,other
307242,217655,行きたくなるお店編,,其他,0,other
307242,307238,あじさい編,,其他,0,other
307242,307239,星編,星篇,前传,1,main
307242,307245,傘編,伞篇,其他,0,other
307242,309779,メガネ編,,续集,1,main
307242,309780,水泳編,,其他,0,other
307242,341273,想像編,,其他,0,other
307242,341274,明治編,,其他,0,other
307242,235705,花編,花篇,其他,0,other
307242,307233,空編,空篇,其他,0,other
307245,217655,行きたくなるお店編,,续集,1,main
307245,309779,メガネ編,,前传,1,main
307245,309780,水泳編,,其他,0,other
307245,341273,想像編,,其他,0,other
307245,341274,明治編,,其他,0,other
307245,235705,花編,花篇,其他,0,other
307245,307233,空編,空篇,其他,0,other
307245,307238,あじさい編,,其他,0,other
307245,307239,星編,星篇,其他,0,other
307245,307242,発想編,,其他,0,other
307288,358666,长剑风云 第二季,,续集,1,main
307924,333705,劇場版 アーヤと魔女,剧场版 安雅与魔女,不同演绎,0,alt
307925,274133,BEM,,前传,1,main
307982,270749,星辰变 第二季,,前传,1,main
307982,345808,星辰变 第四季,星辰变 第四季,续集,1,main
307995,345788,风雨廊桥2昆仑摩勒,风雨廊桥 昆仑摩勒,续集,1,main
308028,294872,请吃红小豆吧！ 第三季,,前传,1,main
308028,378091,请吃红小豆吧！第0.5季,,续集,1,main
308545,298070,非人哉 Part.3,非人哉 第三部分,前传,1,main
308545,328512,非人哉 夏至篇,,续集,1,main
308558,4190,シャーマンキング,通灵王,不同演绎,0,alt
308558,378797,SHAMAN KING FLOWERS,通灵王 FLOWERS,续集,1,main
308588,368289,EDENS ZERO 第2期,伊甸星原 第二季,续集,1,main
308826,269551,大王不高兴,,前传,1,main
308936,349954,ちびりべ,东京复仇者 小剧场,衍生,1,extra
308936,499476,童話リベンジャーズ,童话复仇者,衍生,1,extra
308936,360783,東京リベンジャーズ 聖夜決戦編,东京复仇者 圣夜决战篇,续集,1,main
308961,144357,文豪ストレイドッグス,文豪野犬,主线故事,1,main
308961,603352,文豪ストレイドッグス わん！２,文豪野犬 汪！第二季,续集,1,main
308997,78319,闇芝居,暗芝居,主线故事,1,main
